FrecuenciaDeaciertos,NumeroDeAccesos
0,1
50,2
67,3
50,4
60,5
67,6
71,7
75,8
78,9
70,10
64,11
67,12
69,13
71,14
73,15
75,16
76,17
78,18
79,19
80,20
76,21
77,22
78,23
79,24
80,25
81,26
81,27
82,28
83,29
83,30
84,31
84,32
85,33
82,34
83,35
83,36
84,37
84,38
85,39
85,40
85,41
86,42
86,43
86,44
87,45
87,46
87,47
88,48
88,49
88,50
88,51
88,52
89,53
89,54
87,55
86,56
86,57
86,58
86,59
87,60
87,61
87,62
87,63
88,64
88,65
88,66
87,67
87,68
87,69
87,70
87,71
88,72
88,73
88,74
87,75
86,76
86,77
86,78
86,79
86,80
86,81
85,82
84,83
83,84
84,85
84,86
84,87
84,88
84,89
84,90
85,91
85,92
85,93
85,94
85,95
85,96
86,97
86,98
86,99
86,100
86,101
86,102
86,103
87,104
87,105
87,106
87,107
87,108
87,109
87,110
87,111
88,112
88,113
88,114
88,115
88,116
88,117
88,118
88,119
88,120
88,121
89,122
89,123
89,124
89,125
89,126
89,127
89,128
89,129
89,130
89,131
89,132
89,133
90,134
90,135
90,136
90,137
90,138
90,139
90,140
90,141
90,142
90,143
90,144
90,145
90,146
90,147
90,148
90,149
90,150
90,151
90,152
90,153
90,154
90,155
90,156
90,157
91,158
91,159
91,160
91,161
91,162
91,163
91,164
91,165
91,166
91,167
91,168
91,169
91,170
91,171
91,172
91,173
91,174
91,175
91,176
91,177
91,178
91,179
91,180
91,181
91,182
91,183
91,184
91,185
91,186
91,187
91,188
92,189
92,190
92,191
92,192
92,193
92,194
92,195
92,196
92,197
92,198
92,199
92,200
92,201
92,202
92,203
92,204
92,205
92,206
91,207
91,208
91,209
91,210
91,211
92,212
92,213
92,214
92,215
92,216
92,217
92,218
92,219
92,220
92,221
92,222
92,223
92,224
92,225
92,226
92,227
92,228
92,229
92,230
92,231
92,232
92,233
91,234
91,235
91,236
91,237
91,238
91,239
91,240
91,241
91,242
91,243
91,244
91,245
91,246
91,247
92,248
92,249
92,250
92,251
92,252
92,253
92,254
92,255
92,256
92,257
92,258
92,259
92,260
92,261
92,262
92,263
92,264
92,265
92,266
92,267
92,268
92,269
92,270
92,271
92,272
92,273
92,274
92,275
92,276
92,277
92,278
92,279
92,280
92,281
92,282
92,283
92,284
92,285
92,286
92,287
92,288
92,289
92,290
92,291
92,292
92,293
92,294
92,295
92,296
92,297
92,298
92,299
92,300
92,301
92,302
92,303
92,304
92,305
92,306
92,307
92,308
92,309
92,310
92,311
92,312
92,313
92,314
92,315
92,316
92,317
92,318
92,319
92,320
91,321
91,322
91,323
91,324
91,325
91,326
91,327
91,328
91,329
92,330
92,331
92,332
92,333
92,334
92,335
92,336
92,337
91,338
91,339
91,340
91,341
91,342
91,343
91,344
91,345
91,346
91,347
91,348
91,349
91,350
91,351
91,352
91,353
91,354
91,355
91,356
91,357
91,358
91,359
91,360
91,361
91,362
91,363
91,364
92,365
92,366
92,367
92,368
92,369
92,370
92,371
92,372
92,373
92,374
92,375
92,376
92,377
92,378
92,379
92,380
92,381
92,382
92,383
92,384
92,385
92,386
92,387
92,388
92,389
92,390
92,391
92,392
92,393
92,394
92,395
92,396
92,397
92,398
92,399
92,400
92,401
92,402
92,403
92,404
92,405
92,406
92,407
92,408
92,409
92,410
92,411
92,412
92,413
93,414
93,415
93,416
93,417
93,418
93,419
93,420
93,421
93,422
93,423
93,424
93,425
93,426
93,427
93,428
93,429
93,430
93,431
93,432
93,433
93,434
93,435
93,436
93,437
93,438
93,439
93,440
93,441
93,442
93,443
93,444
93,445
93,446
93,447
93,448
93,449
93,450
93,451
93,452
93,453
93,454
93,455
93,456
93,457
93,458
93,459
92,460
92,461
92,462
92,463
92,464
92,465
92,466
93,467
93,468
93,469
93,470
93,471
93,472
93,473
93,474
93,475
93,476
93,477
93,478
93,479
93,480
93,481
93,482
93,483
93,484
92,485
92,486
92,487
92,488
92,489
92,490
92,491
92,492
92,493
92,494
92,495
92,496
92,497
92,498
92,499
92,500
92,501
92,502
92,503
92,504
92,505
92,506
93,507
93,508
93,509
93,510
93,511
93,512
93,513
93,514
93,515
93,516
93,517
93,518
93,519
93,520
93,521
93,522
93,523
93,524
93,525
93,526
93,527
93,528
93,529
93,530
93,531
93,532
93,533
93,534
93,535
93,536
93,537
93,538
93,539
93,540
93,541
93,542
93,543
93,544
93,545
93,546
93,547
93,548
93,549
93,550
93,551
93,552
93,553
93,554
93,555
92,556
92,557
92,558
92,559
92,560
93,561
92,562
92,563
92,564
92,565
92,566
92,567
92,568
92,569
92,570
92,571
92,572
92,573
93,574
93,575
93,576
93,577
93,578
93,579
93,580
93,581
93,582
93,583
93,584
93,585
93,586
93,587
93,588
93,589
93,590
93,591
93,592
93,593
93,594
93,595
93,596
93,597
93,598
93,599
93,600
93,601
93,602
93,603
93,604
93,605
93,606
93,607
93,608
93,609
93,610
93,611
93,612
93,613
93,614
93,615
93,616
93,617
93,618
93,619
93,620
93,621
93,622
93,623
93,624
93,625
93,626
93,627
93,628
93,629
93,630
93,631
93,632
93,633
93,634
93,635
93,636
93,637
93,638
93,639
93,640
93,641
93,642
93,643
93,644
93,645
93,646
93,647
93,648
93,649
93,650
93,651
93,652
93,653
93,654
93,655
93,656
93,657
93,658
93,659
93,660
93,661
93,662
93,663
93,664
93,665
93,666
93,667
93,668
93,669
93,670
93,671
93,672
93,673
93,674
93,675
93,676
93,677
93,678
93,679
93,680
93,681
93,682
93,683
93,684
93,685
93,686
93,687
93,688
93,689
93,690
93,691
93,692
93,693
93,694
93,695
93,696
93,697
93,698
93,699
93,700
93,701
93,702
93,703
93,704
93,705
93,706
93,707
93,708
93,709
93,710
93,711
93,712
93,713
93,714
93,715
93,716
93,717
93,718
93,719
93,720
93,721
93,722
93,723
93,724
93,725
93,726
93,727
93,728
93,729
93,730
93,731
93,732
93,733
93,734
93,735
93,736
93,737
93,738
94,739
94,740
94,741
94,742
94,743
94,744
94,745
94,746
94,747
94,748
94,749
94,750
94,751
94,752
94,753
94,754
94,755
94,756
94,757
94,758
94,759
94,760
94,761
94,762
94,763
94,764
94,765
94,766
94,767
94,768
94,769
94,770
94,771
94,772
94,773
94,774
94,775
94,776
94,777
94,778
94,779
94,780
94,781
94,782
94,783
94,784
94,785
94,786
94,787
94,788
94,789
94,790
94,791
94,792
94,793
94,794
94,795
94,796
94,797
94,798
94,799
94,800
94,801
94,802
94,803
94,804
94,805
94,806
94,807
94,808
94,809
94,810
94,811
94,812
94,813
94,814
94,815
94,816
94,817
94,818
94,819
94,820
94,821
94,822
94,823
94,824
94,825
94,826
94,827
94,828
94,829
94,830
94,831
94,832
94,833
94,834
94,835
94,836
94,837
94,838
94,839
94,840
94,841
94,842
94,843
94,844
94,845
94,846
94,847
94,848
94,849
94,850
94,851
94,852
94,853
94,854
94,855
94,856
94,857
94,858
94,859
94,860
94,861
94,862
94,863
94,864
94,865
94,866
94,867
94,868
94,869
94,870
94,871
94,872
94,873
94,874
94,875
94,876
94,877
94,878
94,879
94,880
94,881
94,882
94,883
94,884
94,885
94,886
94,887
94,888
94,889
94,890
94,891
94,892
94,893
94,894
94,895
94,896
94,897
94,898
94,899
94,900
94,901
94,902
94,903
94,904
94,905
94,906
94,907
94,908
94,909
94,910
94,911
94,912
94,913
94,914
94,915
94,916
94,917
94,918
94,919
94,920
94,921
94,922
94,923
94,924
94,925
94,926
94,927
94,928
94,929
94,930
94,931
94,932
94,933
94,934
94,935
94,936
94,937
94,938
94,939
94,940
94,941
94,942
94,943
94,944
94,945
94,946
94,947
94,948
94,949
94,950
94,951
94,952
94,953
94,954
94,955
94,956
94,957
94,958
94,959
94,960
94,961
94,962
94,963
94,964
94,965
94,966
94,967
94,968
94,969
94,970
94,971
94,972
94,973
94,974
94,975
94,976
94,977
94,978
94,979
94,980
94,981
94,982
94,983
94,984
94,985
94,986
94,987
94,988
94,989
94,990
94,991
94,992
94,993
94,994
94,995
94,996
94,997
94,998
94,999
94,1000
94,1001
94,1002
93,1003
93,1004
93,1005
93,1006
93,1007
93,1008
93,1009
93,1010
93,1011
93,1012
93,1013
93,1014
93,1015
93,1016
93,1017
93,1018
93,1019
93,1020
93,1021
93,1022
93,1023
93,1024
93,1025
93,1026
93,1027
93,1028
93,1029
93,1030
93,1031
93,1032
93,1033
93,1034
93,1035
93,1036
93,1037
93,1038
93,1039
93,1040
93,1041
93,1042
93,1043
93,1044
93,1045
93,1046
94,1047
94,1048
94,1049
94,1050
94,1051
94,1052
94,1053
94,1054
94,1055
94,1056
94,1057
94,1058
94,1059
94,1060
94,1061
94,1062
94,1063
94,1064
94,1065
94,1066
94,1067
94,1068
94,1069
94,1070
94,1071
94,1072
94,1073
94,1074
94,1075
94,1076
94,1077
94,1078
93,1079
93,1080
93,1081
93,1082
93,1083
93,1084
93,1085
93,1086
93,1087
93,1088
93,1089
93,1090
93,1091
93,1092
93,1093
93,1094
93,1095
93,1096
93,1097
93,1098
93,1099
93,1100
93,1101
93,1102
93,1103
93,1104
93,1105
93,1106
93,1107
93,1108
93,1109
93,1110
93,1111
93,1112
93,1113
93,1114
93,1115
93,1116
93,1117
93,1118
93,1119
93,1120
93,1121
93,1122
93,1123
93,1124
93,1125
93,1126
93,1127
93,1128
93,1129
93,1130
93,1131
93,1132
93,1133
93,1134
93,1135
93,1136
93,1137
93,1138
93,1139
93,1140
93,1141
93,1142
93,1143
93,1144
93,1145
93,1146
93,1147
93,1148
93,1149
93,1150
93,1151
93,1152
93,1153
93,1154
93,1155
93,1156
93,1157
93,1158
93,1159
93,1160
93,1161
93,1162
93,1163
93,1164
93,1165
93,1166
93,1167
93,1168
93,1169
93,1170
93,1171
93,1172
93,1173
93,1174
93,1175
93,1176
93,1177
93,1178
93,1179
93,1180
93,1181
93,1182
93,1183
93,1184
93,1185
93,1186
93,1187
93,1188
93,1189
93,1190
93,1191
93,1192
93,1193
93,1194
93,1195
93,1196
93,1197
93,1198
93,1199
93,1200
93,1201
93,1202
93,1203
93,1204
93,1205
93,1206
93,1207
93,1208
93,1209
93,1210
93,1211
93,1212
93,1213
93,1214
93,1215
93,1216
93,1217
93,1218
93,1219
93,1220
93,1221
93,1222
93,1223
93,1224
93,1225
93,1226
93,1227
93,1228
93,1229
93,1230
93,1231
93,1232
93,1233
93,1234
93,1235
93,1236
93,1237
93,1238
93,1239
93,1240
93,1241
93,1242
93,1243
93,1244
93,1245
93,1246
93,1247
93,1248
93,1249
93,1250
93,1251
93,1252
93,1253
93,1254
93,1255
93,1256
93,1257
93,1258
93,1259
93,1260
93,1261
93,1262
93,1263
93,1264
93,1265
93,1266
93,1267
93,1268
93,1269
93,1270
93,1271
93,1272
93,1273
93,1274
93,1275
93,1276
93,1277
93,1278
93,1279
93,1280
93,1281
93,1282
93,1283
93,1284
93,1285
93,1286
93,1287
93,1288
93,1289
93,1290
93,1291
93,1292
93,1293
93,1294
93,1295
93,1296
93,1297
93,1298
93,1299
93,1300
93,1301
93,1302
93,1303
93,1304
93,1305
93,1306
93,1307
93,1308
93,1309
93,1310
93,1311
93,1312
93,1313
93,1314
93,1315
93,1316
93,1317
93,1318
93,1319
93,1320
93,1321
93,1322
93,1323
93,1324
93,1325
93,1326
93,1327
93,1328
93,1329
93,1330
93,1331
93,1332
93,1333
93,1334
93,1335
93,1336
93,1337
93,1338
93,1339
93,1340
93,1341
93,1342
93,1343
93,1344
93,1345
93,1346
93,1347
93,1348
93,1349
93,1350
92,1351
92,1352
92,1353
92,1354
92,1355
92,1356
92,1357
92,1358
92,1359
92,1360
93,1361
93,1362
92,1363
92,1364
92,1365
92,1366
92,1367
92,1368
92,1369
92,1370
92,1371
92,1372
92,1373
92,1374
92,1375
92,1376
92,1377
92,1378
92,1379
92,1380
92,1381
92,1382
92,1383
92,1384
92,1385
92,1386
92,1387
92,1388
92,1389
92,1390
92,1391
92,1392
92,1393
92,1394
92,1395
92,1396
92,1397
92,1398
92,1399
92,1400
92,1401
92,1402
92,1403
92,1404
92,1405
92,1406
92,1407
92,1408
92,1409
92,1410
92,1411
92,1412
92,1413
92,1414
92,1415
92,1416
