FrecuenciaDeaciertos,NumeroDeAccesos
0,1
50,2
67,3
75,4
80,5
83,6
86,7
88,8
89,9
80,10
82,11
83,12
77,13
79,14
80,15
81,16
82,17
78,18
79,19
80,20
81,21
82,22
78,23
79,24
80,25
81,26
81,27
82,28
83,29
83,30
84,31
84,32
85,33
85,34
86,35
86,36
84,37
84,38
85,39
82,40
83,41
83,42
84,43
84,44
84,45
85,46
85,47
85,48
86,49
84,50
84,51
85,52
85,53
85,54
85,55
86,56
86,57
86,58
86,59
87,60
87,61
87,62
87,63
88,64
88,65
86,66
87,67
87,68
87,69
87,70
87,71
88,72
88,73
88,74
88,75
87,76
87,77
87,78
87,79
88,80
88,81
88,82
88,83
88,84
88,85
87,86
87,87
88,88
88,89
88,90
88,91
88,92
88,93
88,94
88,95
89,96
88,97
88,98
87,99
87,100
87,101
87,102
87,103
88,104
88,105
88,106
88,107
88,108
88,109
87,110
87,111
88,112
88,113
88,114
88,115
88,116
87,117
87,118
87,119
88,120
88,121
88,122
88,123
88,124
88,125
88,126
88,127
88,128
88,129
88,130
89,131
89,132
89,133
89,134
89,135
89,136
89,137
89,138
89,139
89,140
89,141
89,142
90,143
90,144
89,145
89,146
89,147
89,148
89,149
89,150
89,151
89,152
89,153
89,154
89,155
89,156
89,157
89,158
89,159
89,160
89,161
89,162
89,163
89,164
89,165
89,166
89,167
89,168
89,169
89,170
89,171
89,172
89,173
89,174
89,175
89,176
89,177
89,178
89,179
89,180
89,181
89,182
89,183
89,184
89,185
89,186
89,187
89,188
89,189
89,190
89,191
89,192
89,193
89,194
89,195
89,196
89,197
89,198
89,199
90,200
89,201
89,202
89,203
89,204
89,205
89,206
89,207
89,208
89,209
90,210
90,211
90,212
90,213
90,214
90,215
90,216
90,217
89,218
89,219
90,220
90,221
90,222
90,223
90,224
90,225
90,226
90,227
90,228
90,229
90,230
90,231
90,232
90,233
90,234
90,235
90,236
90,237
90,238
90,239
90,240
90,241
90,242
90,243
90,244
90,245
90,246
90,247
90,248
90,249
90,250
90,251
90,252
90,253
90,254
90,255
90,256
90,257
90,258
90,259
90,260
90,261
90,262
90,263
90,264
90,265
90,266
90,267
90,268
90,269
90,270
90,271
90,272
90,273
90,274
90,275
90,276
90,277
90,278
90,279
90,280
90,281
90,282
90,283
90,284
90,285
90,286
90,287
89,288
89,289
89,290
89,291
89,292
89,293
89,294
89,295
89,296
89,297
89,298
89,299
89,300
89,301
89,302
89,303
89,304
89,305
89,306
89,307
89,308
89,309
89,310
89,311
89,312
88,313
89,314
89,315
89,316
89,317
89,318
89,319
89,320
89,321
89,322
89,323
89,324
89,325
89,326
89,327
89,328
89,329
89,330
89,331
89,332
89,333
89,334
89,335
89,336
89,337
89,338
89,339
89,340
89,341
89,342
89,343
89,344
89,345
89,346
89,347
89,348
89,349
89,350
89,351
89,352
89,353
89,354
89,355
89,356
89,357
89,358
89,359
89,360
89,361
89,362
89,363
89,364
89,365
89,366
89,367
89,368
89,369
89,370
89,371
89,372
89,373
89,374
89,375
89,376
89,377
89,378
89,379
89,380
89,381
89,382
89,383
89,384
89,385
89,386
89,387
89,388
89,389
89,390
89,391
89,392
88,393
88,394
88,395
88,396
88,397
88,398
88,399
88,400
89,401
89,402
89,403
89,404
89,405
89,406
89,407
89,408
89,409
89,410
88,411
88,412
88,413
88,414
88,415
88,416
88,417
88,418
88,419
88,420
88,421
88,422
88,423
88,424
88,425
88,426
88,427
88,428
88,429
88,430
88,431
88,432
88,433
88,434
88,435
88,436
88,437
88,438
88,439
88,440
88,441
88,442
88,443
88,444
88,445
88,446
88,447
88,448
88,449
88,450
88,451
88,452
88,453
88,454
88,455
88,456
88,457
88,458
88,459
88,460
89,461
89,462
89,463
89,464
89,465
89,466
88,467
88,468
88,469
88,470
88,471
88,472
88,473
88,474
88,475
88,476
88,477
88,478
88,479
88,480
88,481
88,482
88,483
88,484
88,485
88,486
87,487
88,488
88,489
87,490
87,491
87,492
87,493
87,494
87,495
87,496
87,497
87,498
87,499
87,500
87,501
87,502
87,503
87,504
87,505
87,506
87,507
87,508
87,509
87,510
87,511
87,512
87,513
87,514
87,515
87,516
87,517
87,518
87,519
87,520
87,521
87,522
87,523
87,524
87,525
87,526
87,527
87,528
87,529
87,530
87,531
87,532
86,533
87,534
87,535
87,536
87,537
86,538
86,539
86,540
87,541
87,542
87,543
87,544
87,545
86,546
86,547
86,548
87,549
86,550
86,551
86,552
86,553
86,554
86,555
86,556
86,557
86,558
86,559
86,560
86,561
86,562
87,563
87,564
87,565
87,566
87,567
87,568
87,569
87,570
87,571
87,572
87,573
87,574
87,575
87,576
87,577
87,578
87,579
87,580
87,581
87,582
87,583
86,584
86,585
87,586
87,587
87,588
87,589
87,590
87,591
86,592
87,593
87,594
87,595
87,596
86,597
86,598
86,599
86,600
86,601
86,602
86,603
86,604
86,605
86,606
86,607
87,608
86,609
86,610
86,611
86,612
86,613
86,614
86,615
86,616
86,617
86,618
86,619
86,620
86,621
86,622
86,623
86,624
86,625
86,626
86,627
86,628
86,629
86,630
86,631
86,632
86,633
86,634
86,635
86,636
86,637
86,638
86,639
86,640
86,641
86,642
86,643
86,644
86,645
86,646
86,647
86,648
86,649
86,650
86,651
86,652
86,653
86,654
86,655
86,656
86,657
86,658
86,659
86,660
86,661
86,662
86,663
86,664
86,665
86,666
86,667
86,668
86,669
86,670
86,671
86,672
86,673
86,674
86,675
86,676
86,677
86,678
86,679
86,680
86,681
86,682
86,683
86,684
86,685
86,686
86,687
86,688
86,689
86,690
86,691
86,692
86,693
86,694
86,695
86,696
86,697
86,698
86,699
86,700
86,701
86,702
86,703
86,704
86,705
86,706
86,707
86,708
86,709
86,710
86,711
86,712
86,713
86,714
86,715
86,716
86,717
86,718
86,719
86,720
86,721
86,722
86,723
86,724
86,725
86,726
86,727
86,728
86,729
86,730
86,731
86,732
86,733
86,734
86,735
86,736
86,737
86,738
86,739
86,740
86,741
86,742
86,743
86,744
86,745
86,746
86,747
86,748
86,749
86,750
85,751
86,752
86,753
86,754
86,755
86,756
85,757
85,758
86,759
86,760
86,761
86,762
85,763
85,764
85,765
86,766
86,767
85,768
85,769
85,770
85,771
85,772
86,773
86,774
86,775
85,776
85,777
85,778
85,779
86,780
86,781
86,782
86,783
85,784
85,785
85,786
86,787
86,788
86,789
86,790
86,791
86,792
85,793
86,794
86,795
86,796
85,797
85,798
85,799
86,800
86,801
85,802
85,803
85,804
85,805
85,806
85,807
85,808
85,809
85,810
85,811
85,812
85,813
85,814
85,815
85,816
85,817
85,818
85,819
85,820
85,821
85,822
85,823
85,824
85,825
85,826
85,827
86,828
86,829
86,830
86,831
85,832
85,833
85,834
85,835
85,836
85,837
85,838
85,839
85,840
85,841
85,842
85,843
85,844
85,845
85,846
85,847
85,848
85,849
85,850
85,851
85,852
85,853
85,854
85,855
85,856
85,857
85,858
85,859
85,860
85,861
85,862
85,863
85,864
85,865
85,866
85,867
85,868
85,869
85,870
85,871
85,872
85,873
85,874
85,875
85,876
85,877
85,878
85,879
85,880
85,881
85,882
85,883
85,884
85,885
85,886
85,887
85,888
85,889
86,890
85,891
85,892
85,893
85,894
85,895
85,896
86,897
86,898
86,899
86,900
86,901
86,902
86,903
86,904
86,905
86,906
86,907
86,908
86,909
86,910
86,911
86,912
86,913
86,914
86,915
86,916
86,917
86,918
86,919
86,920
86,921
85,922
85,923
85,924
85,925
85,926
85,927
85,928
85,929
85,930
85,931
85,932
85,933
85,934
85,935
85,936
85,937
85,938
85,939
85,940
85,941
85,942
85,943
85,944
85,945
85,946
85,947
85,948
85,949
85,950
85,951
85,952
85,953
85,954
85,955
85,956
85,957
85,958
85,959
85,960
85,961
85,962
85,963
85,964
85,965
85,966
85,967
85,968
85,969
85,970
85,971
85,972
85,973
85,974
85,975
85,976
85,977
85,978
85,979
85,980
85,981
85,982
85,983
85,984
85,985
85,986
85,987
85,988
85,989
85,990
85,991
85,992
85,993
85,994
85,995
85,996
85,997
85,998
85,999
85,1000
85,1001
85,1002
85,1003
85,1004
85,1005
85,1006
85,1007
85,1008
85,1009
85,1010
85,1011
85,1012
85,1013
85,1014
85,1015
85,1016
85,1017
85,1018
85,1019
85,1020
85,1021
85,1022
85,1023
85,1024
85,1025
85,1026
85,1027
85,1028
85,1029
85,1030
85,1031
85,1032
85,1033
85,1034
85,1035
85,1036
85,1037
85,1038
85,1039
85,1040
85,1041
85,1042
85,1043
85,1044
85,1045
85,1046
85,1047
85,1048
85,1049
85,1050
85,1051
85,1052
85,1053
85,1054
85,1055
85,1056
85,1057
85,1058
85,1059
85,1060
85,1061
85,1062
85,1063
85,1064
85,1065
85,1066
85,1067
85,1068
85,1069
85,1070
85,1071
85,1072
85,1073
85,1074
85,1075
85,1076
85,1077
85,1078
85,1079
85,1080
85,1081
85,1082
85,1083
85,1084
85,1085
85,1086
85,1087
85,1088
85,1089
85,1090
85,1091
85,1092
85,1093
85,1094
85,1095
85,1096
85,1097
85,1098
85,1099
85,1100
85,1101
85,1102
85,1103
85,1104
85,1105
85,1106
85,1107
85,1108
85,1109
85,1110
85,1111
85,1112
85,1113
85,1114
85,1115
85,1116
85,1117
85,1118
85,1119
85,1120
85,1121
85,1122
85,1123
85,1124
85,1125
85,1126
85,1127
85,1128
85,1129
85,1130
85,1131
85,1132
85,1133
85,1134
85,1135
85,1136
85,1137
85,1138
85,1139
85,1140
85,1141
85,1142
85,1143
85,1144
85,1145
85,1146
85,1147
85,1148
85,1149
85,1150
85,1151
85,1152
85,1153
85,1154
85,1155
85,1156
85,1157
85,1158
85,1159
85,1160
85,1161
85,1162
85,1163
85,1164
85,1165
85,1166
85,1167
85,1168
85,1169
85,1170
85,1171
85,1172
85,1173
85,1174
85,1175
85,1176
85,1177
85,1178
85,1179
85,1180
85,1181
85,1182
85,1183
85,1184
85,1185
85,1186
85,1187
85,1188
85,1189
85,1190
85,1191
85,1192
85,1193
85,1194
85,1195
85,1196
85,1197
85,1198
85,1199
85,1200
85,1201
85,1202
85,1203
85,1204
85,1205
85,1206
85,1207
85,1208
85,1209
85,1210
85,1211
85,1212
85,1213
85,1214
85,1215
85,1216
85,1217
85,1218
85,1219
85,1220
85,1221
85,1222
85,1223
85,1224
85,1225
85,1226
85,1227
85,1228
85,1229
85,1230
85,1231
85,1232
85,1233
85,1234
85,1235
85,1236
85,1237
85,1238
85,1239
85,1240
85,1241
85,1242
85,1243
85,1244
85,1245
85,1246
85,1247
85,1248
85,1249
85,1250
85,1251
85,1252
85,1253
85,1254
85,1255
84,1256
84,1257
84,1258
84,1259
84,1260
84,1261
84,1262
84,1263
84,1264
84,1265
84,1266
84,1267
84,1268
84,1269
84,1270
84,1271
84,1272
84,1273
84,1274
84,1275
84,1276
84,1277
84,1278
84,1279
84,1280
84,1281
84,1282
84,1283
84,1284
84,1285
84,1286
84,1287
84,1288
84,1289
84,1290
84,1291
84,1292
84,1293
84,1294
84,1295
84,1296
84,1297
84,1298
84,1299
84,1300
84,1301
84,1302
84,1303
84,1304
84,1305
84,1306
84,1307
84,1308
84,1309
84,1310
84,1311
84,1312
84,1313
84,1314
84,1315
84,1316
84,1317
84,1318
84,1319
84,1320
84,1321
84,1322
84,1323
84,1324
84,1325
84,1326
84,1327
84,1328
84,1329
84,1330
84,1331
84,1332
84,1333
84,1334
84,1335
84,1336
84,1337
84,1338
84,1339
84,1340
84,1341
84,1342
84,1343
84,1344
84,1345
84,1346
84,1347
84,1348
84,1349
84,1350
84,1351
84,1352
84,1353
84,1354
84,1355
84,1356
84,1357
84,1358
84,1359
84,1360
84,1361
84,1362
84,1363
84,1364
84,1365
84,1366
84,1367
84,1368
84,1369
84,1370
84,1371
84,1372
84,1373
84,1374
84,1375
84,1376
84,1377
84,1378
84,1379
84,1380
84,1381
84,1382
84,1383
84,1384
84,1385
84,1386
84,1387
84,1388
84,1389
84,1390
84,1391
84,1392
84,1393
84,1394
84,1395
84,1396
84,1397
84,1398
84,1399
84,1400
84,1401
84,1402
84,1403
84,1404
84,1405
84,1406
84,1407
84,1408
84,1409
84,1410
84,1411
84,1412
84,1413
84,1414
84,1415
84,1416
