FrecuenciaDeaciertos,NumeroDeAccesos
0,1
50,2
67,3
75,4
80,5
83,6
86,7
88,8
89,9
80,10
82,11
83,12
77,13
79,14
80,15
81,16
82,17
78,18
79,19
80,20
81,21
82,22
78,23
79,24
80,25
81,26
81,27
82,28
83,29
83,30
84,31
84,32
85,33
85,34
86,35
86,36
84,37
84,38
85,39
82,40
83,41
83,42
84,43
84,44
84,45
85,46
85,47
85,48
86,49
84,50
84,51
85,52
85,53
85,54
85,55
86,56
86,57
86,58
86,59
87,60
87,61
87,62
87,63
88,64
88,65
86,66
87,67
87,68
87,69
87,70
87,71
88,72
88,73
88,74
88,75
87,76
87,77
87,78
87,79
88,80
88,81
88,82
88,83
88,84
88,85
87,86
87,87
88,88
88,89
88,90
88,91
88,92
88,93
88,94
88,95
89,96
88,97
88,98
87,99
87,100
87,101
87,102
87,103
88,104
88,105
88,106
88,107
88,108
88,109
87,110
87,111
88,112
88,113
88,114
88,115
88,116
87,117
87,118
87,119
88,120
88,121
88,122
87,123
87,124
87,125
87,126
87,127
88,128
88,129
88,130
88,131
88,132
88,133
88,134
88,135
88,136
88,137
88,138
88,139
89,140
89,141
89,142
89,143
89,144
88,145
88,146
88,147
88,148
88,149
88,150
88,151
88,152
88,153
88,154
88,155
88,156
89,157
89,158
89,159
89,160
88,161
88,162
88,163
88,164
88,165
89,166
89,167
89,168
88,169
88,170
88,171
88,172
88,173
89,174
89,175
88,176
88,177
88,178
88,179
88,180
88,181
88,182
89,183
88,184
88,185
88,186
88,187
88,188
88,189
88,190
88,191
89,192
89,193
89,194
89,195
89,196
89,197
89,198
89,199
89,200
89,201
89,202
89,203
89,204
89,205
89,206
89,207
89,208
89,209
89,210
89,211
89,212
89,213
89,214
89,215
89,216
89,217
89,218
89,219
89,220
89,221
89,222
89,223
89,224
89,225
89,226
89,227
89,228
90,229
90,230
90,231
90,232
90,233
90,234
90,235
90,236
90,237
90,238
90,239
90,240
90,241
90,242
90,243
90,244
90,245
90,246
90,247
90,248
90,249
90,250
90,251
90,252
90,253
90,254
90,255
90,256
90,257
90,258
90,259
90,260
90,261
90,262
90,263
90,264
90,265
89,266
89,267
89,268
89,269
89,270
89,271
89,272
89,273
89,274
89,275
89,276
90,277
89,278
89,279
89,280
89,281
89,282
89,283
89,284
89,285
89,286
89,287
89,288
89,289
89,290
89,291
89,292
89,293
89,294
89,295
89,296
89,297
89,298
89,299
89,300
89,301
89,302
89,303
88,304
88,305
88,306
88,307
88,308
88,309
88,310
88,311
88,312
88,313
88,314
88,315
88,316
88,317
88,318
88,319
88,320
88,321
89,322
89,323
89,324
89,325
89,326
89,327
89,328
89,329
89,330
89,331
89,332
89,333
89,334
89,335
89,336
89,337
89,338
89,339
89,340
89,341
89,342
89,343
89,344
89,345
89,346
89,347
89,348
89,349
89,350
89,351
89,352
89,353
89,354
89,355
89,356
89,357
89,358
89,359
89,360
89,361
89,362
89,363
89,364
89,365
89,366
89,367
89,368
89,369
89,370
89,371
89,372
89,373
89,374
89,375
89,376
88,377
88,378
88,379
88,380
88,381
88,382
89,383
89,384
89,385
89,386
89,387
89,388
89,389
89,390
88,391
88,392
88,393
88,394
88,395
88,396
88,397
88,398
88,399
88,400
88,401
88,402
88,403
88,404
88,405
88,406
88,407
88,408
89,409
88,410
88,411
88,412
88,413
88,414
88,415
88,416
88,417
88,418
88,419
88,420
88,421
88,422
87,423
88,424
88,425
88,426
88,427
88,428
88,429
88,430
88,431
88,432
88,433
88,434
88,435
88,436
88,437
88,438
88,439
88,440
88,441
88,442
88,443
88,444
88,445
88,446
88,447
88,448
88,449
88,450
88,451
88,452
88,453
88,454
88,455
88,456
88,457
88,458
88,459
88,460
88,461
88,462
88,463
88,464
88,465
88,466
88,467
88,468
88,469
88,470
88,471
88,472
88,473
88,474
88,475
88,476
88,477
88,478
88,479
88,480
88,481
88,482
88,483
88,484
87,485
87,486
87,487
87,488
87,489
87,490
87,491
87,492
87,493
87,494
87,495
87,496
87,497
87,498
87,499
87,500
87,501
87,502
87,503
87,504
87,505
87,506
87,507
87,508
87,509
87,510
87,511
87,512
87,513
87,514
87,515
87,516
87,517
87,518
87,519
87,520
87,521
87,522
87,523
87,524
87,525
87,526
87,527
87,528
87,529
86,530
86,531
86,532
86,533
86,534
86,535
86,536
86,537
86,538
86,539
86,540
86,541
86,542
86,543
86,544
86,545
86,546
86,547
86,548
86,549
86,550
86,551
86,552
86,553
86,554
86,555
86,556
86,557
86,558
86,559
86,560
86,561
86,562
86,563
86,564
86,565
86,566
86,567
86,568
86,569
86,570
86,571
86,572
86,573
86,574
86,575
86,576
86,577
86,578
86,579
86,580
86,581
86,582
86,583
86,584
86,585
86,586
86,587
86,588
86,589
86,590
86,591
86,592
86,593
86,594
86,595
86,596
86,597
86,598
86,599
86,600
86,601
86,602
86,603
86,604
86,605
86,606
86,607
86,608
86,609
86,610
86,611
86,612
86,613
86,614
86,615
86,616
86,617
86,618
86,619
86,620
86,621
86,622
86,623
86,624
86,625
86,626
86,627
86,628
86,629
86,630
86,631
86,632
86,633
86,634
86,635
86,636
86,637
85,638
85,639
85,640
85,641
86,642
86,643
86,644
86,645
86,646
86,647
86,648
86,649
86,650
86,651
86,652
86,653
86,654
86,655
86,656
86,657
86,658
86,659
85,660
85,661
85,662
86,663
86,664
85,665
85,666
85,667
85,668
85,669
85,670
85,671
85,672
85,673
85,674
85,675
85,676
85,677
85,678
85,679
85,680
85,681
85,682
85,683
85,684
85,685
85,686
85,687
85,688
85,689
86,690
86,691
86,692
86,693
86,694
86,695
86,696
86,697
86,698
86,699
86,700
85,701
85,702
85,703
86,704
86,705
85,706
85,707
85,708
85,709
85,710
85,711
85,712
85,713
85,714
85,715
85,716
85,717
85,718
85,719
85,720
85,721
85,722
85,723
85,724
85,725
85,726
85,727
85,728
85,729
85,730
85,731
85,732
85,733
85,734
85,735
85,736
85,737
85,738
85,739
85,740
85,741
85,742
85,743
85,744
85,745
85,746
85,747
85,748
85,749
85,750
85,751
85,752
85,753
85,754
85,755
85,756
85,757
85,758
85,759
85,760
85,761
85,762
85,763
85,764
85,765
85,766
85,767
85,768
85,769
85,770
85,771
85,772
85,773
85,774
85,775
85,776
85,777
85,778
85,779
85,780
85,781
85,782
85,783
85,784
85,785
85,786
85,787
85,788
85,789
85,790
85,791
85,792
85,793
85,794
85,795
85,796
85,797
85,798
85,799
85,800
85,801
85,802
85,803
85,804
85,805
85,806
85,807
85,808
85,809
85,810
85,811
85,812
85,813
85,814
85,815
85,816
85,817
85,818
85,819
85,820
85,821
85,822
85,823
85,824
85,825
85,826
85,827
85,828
85,829
85,830
85,831
85,832
85,833
85,834
85,835
85,836
85,837
84,838
85,839
85,840
85,841
84,842
84,843
84,844
84,845
85,846
85,847
85,848
85,849
85,850
85,851
85,852
85,853
85,854
85,855
85,856
84,857
84,858
85,859
85,860
84,861
84,862
84,863
84,864
85,865
85,866
85,867
85,868
85,869
85,870
85,871
85,872
85,873
85,874
85,875
85,876
85,877
85,878
85,879
85,880
85,881
85,882
85,883
85,884
85,885
85,886
85,887
85,888
85,889
85,890
85,891
85,892
85,893
85,894
85,895
85,896
85,897
85,898
85,899
85,900
85,901
85,902
85,903
85,904
85,905
85,906
85,907
85,908
85,909
85,910
85,911
85,912
85,913
85,914
85,915
85,916
85,917
85,918
85,919
85,920
85,921
85,922
85,923
85,924
85,925
85,926
85,927
85,928
85,929
85,930
85,931
85,932
85,933
85,934
85,935
85,936
85,937
85,938
85,939
85,940
85,941
85,942
84,943
84,944
84,945
84,946
84,947
84,948
84,949
84,950
84,951
84,952
84,953
84,954
84,955
84,956
84,957
84,958
84,959
84,960
84,961
84,962
84,963
84,964
84,965
84,966
84,967
84,968
84,969
84,970
84,971
84,972
84,973
84,974
84,975
84,976
84,977
84,978
84,979
84,980
84,981
84,982
84,983
84,984
84,985
84,986
84,987
84,988
84,989
84,990
84,991
84,992
84,993
84,994
84,995
84,996
84,997
84,998
84,999
84,1000
84,1001
84,1002
84,1003
84,1004
84,1005
84,1006
84,1007
84,1008
84,1009
84,1010
84,1011
84,1012
84,1013
84,1014
84,1015
84,1016
84,1017
84,1018
84,1019
84,1020
84,1021
84,1022
84,1023
84,1024
84,1025
84,1026
84,1027
84,1028
84,1029
84,1030
84,1031
84,1032
84,1033
84,1034
84,1035
84,1036
84,1037
84,1038
84,1039
84,1040
84,1041
84,1042
84,1043
84,1044
84,1045
84,1046
84,1047
84,1048
84,1049
84,1050
84,1051
84,1052
84,1053
84,1054
84,1055
84,1056
84,1057
84,1058
84,1059
84,1060
84,1061
84,1062
84,1063
84,1064
84,1065
84,1066
84,1067
84,1068
84,1069
84,1070
84,1071
84,1072
84,1073
84,1074
84,1075
84,1076
84,1077
83,1078
84,1079
84,1080
84,1081
84,1082
84,1083
84,1084
84,1085
84,1086
84,1087
84,1088
84,1089
84,1090
84,1091
84,1092
84,1093
84,1094
84,1095
84,1096
84,1097
84,1098
84,1099
84,1100
84,1101
84,1102
84,1103
84,1104
84,1105
84,1106
84,1107
84,1108
84,1109
84,1110
84,1111
84,1112
84,1113
84,1114
84,1115
84,1116
84,1117
84,1118
84,1119
84,1120
84,1121
84,1122
84,1123
84,1124
84,1125
84,1126
84,1127
84,1128
84,1129
84,1130
84,1131
84,1132
84,1133
84,1134
84,1135
84,1136
84,1137
84,1138
84,1139
84,1140
84,1141
84,1142
84,1143
84,1144
84,1145
84,1146
84,1147
84,1148
84,1149
84,1150
84,1151
84,1152
83,1153
83,1154
83,1155
83,1156
83,1157
84,1158
84,1159
84,1160
84,1161
84,1162
84,1163
84,1164
84,1165
83,1166
83,1167
83,1168
83,1169
83,1170
83,1171
83,1172
83,1173
83,1174
83,1175
83,1176
83,1177
83,1178
83,1179
83,1180
83,1181
83,1182
83,1183
83,1184
83,1185
83,1186
83,1187
83,1188
83,1189
83,1190
83,1191
83,1192
83,1193
83,1194
83,1195
83,1196
83,1197
83,1198
83,1199
83,1200
83,1201
83,1202
83,1203
83,1204
83,1205
83,1206
83,1207
83,1208
83,1209
83,1210
83,1211
83,1212
83,1213
83,1214
83,1215
83,1216
83,1217
83,1218
83,1219
83,1220
83,1221
83,1222
83,1223
83,1224
83,1225
83,1226
83,1227
83,1228
83,1229
83,1230
83,1231
83,1232
83,1233
83,1234
83,1235
83,1236
83,1237
83,1238
83,1239
83,1240
83,1241
83,1242
83,1243
83,1244
83,1245
83,1246
83,1247
83,1248
83,1249
83,1250
83,1251
83,1252
83,1253
83,1254
83,1255
83,1256
83,1257
83,1258
83,1259
83,1260
83,1261
83,1262
83,1263
83,1264
83,1265
83,1266
83,1267
83,1268
83,1269
83,1270
83,1271
83,1272
83,1273
83,1274
83,1275
83,1276
83,1277
83,1278
83,1279
83,1280
83,1281
82,1282
82,1283
82,1284
82,1285
83,1286
83,1287
83,1288
83,1289
82,1290
82,1291
82,1292
82,1293
82,1294
82,1295
82,1296
82,1297
82,1298
82,1299
82,1300
82,1301
82,1302
82,1303
82,1304
82,1305
82,1306
82,1307
82,1308
82,1309
82,1310
82,1311
82,1312
82,1313
82,1314
83,1315
83,1316
82,1317
82,1318
82,1319
82,1320
82,1321
82,1322
82,1323
82,1324
82,1325
82,1326
82,1327
82,1328
82,1329
82,1330
82,1331
82,1332
82,1333
82,1334
82,1335
82,1336
82,1337
82,1338
82,1339
82,1340
82,1341
82,1342
83,1343
83,1344
82,1345
82,1346
82,1347
82,1348
83,1349
83,1350
83,1351
83,1352
83,1353
83,1354
83,1355
83,1356
83,1357
83,1358
83,1359
83,1360
83,1361
83,1362
83,1363
83,1364
83,1365
83,1366
83,1367
83,1368
83,1369
83,1370
83,1371
83,1372
83,1373
83,1374
83,1375
83,1376
83,1377
83,1378
83,1379
83,1380
83,1381
83,1382
83,1383
83,1384
83,1385
83,1386
83,1387
82,1388
83,1389
83,1390
83,1391
83,1392
83,1393
83,1394
83,1395
83,1396
83,1397
83,1398
83,1399
82,1400
83,1401
82,1402
82,1403
82,1404
82,1405
83,1406
82,1407
82,1408
82,1409
82,1410
82,1411
82,1412
82,1413
82,1414
82,1415
82,1416
